bankId,bankname,bankstate,year,public,totalassets,auditorname,auditorstate
1048803,HUDSON VALLEY HOLD CORP,NY,2006,1,2292263,DELOITTE & TOUCHE,CT
1048803,HUDSON VALLEY HOLD CORP,NY,2007,1,2330748,CROWE CHIZEK LLC,NJ
1048803,HUDSON VALLEY HOLD CORP,NY,2008,1,2542638,CROWE HORWATH LLP,NJ
1048803,HUDSON VALLEY HOLD CORP,NY,2009,1,2665556,CROWE HORWATH LLP,NY
1048803,HUDSON VALLEY HOLD CORP,NY,2010,1,2669033,CROWE HORWATCH LLC,NJ
1048803,HUDSON VALLEY HOLD CORP,NY,2011,1,2797670,CROWE HORWATH LLC,NY
1048803,HUDSON VALLEY HOLD CORP,NY,2012,1,2891246,CROWE HORWATH,NJ
1048803,HUDSON VALLEY HOLD CORP,NY,2013,1,2999199,CROWE HORWATH LLP,NJ
1048803,HUDSON VALLEY HOLD CORP,NY,2014,1,3138570,KPMG LLP,NY
1048812,ARROW FC,NY,2005,1,1519603,KPMG LLP,NY
1048812,ARROW FC,NY,2006,1,1520217,KPMG LLP,NY
1048812,ARROW FC,NY,2007,1,1584846,KPMG LLP,NY
1048812,ARROW FC,NY,2008,1,1665086,KPMG LLP,NY
1048812,ARROW FC,NY,2009,1,1841627,"KPMG, LLP",NY
1048812,ARROW FC,NY,2010,1,1908336,"KPMG, LLC",NY
1048812,ARROW FC,NY,2011,1,1962684,KPMG LLP,NY
1048812,ARROW FC,NY,2012,1,2022796,"KPMG, LLP",NY
1048812,ARROW FC,NY,2013,1,2163698,"KPMG, LLP",NY
1048812,ARROW FC,NY,2014,1,2217420,KPMG LLP,NY
1048812,ARROW FC,NY,2015,1,2446188,KPMG LLP,NY
1048867,COMMUNITY BK SYS,NY,2005,1,4152734,PWC,NY
1048867,COMMUNITY BK SYS,NY,2006,1,4497797,PWC,NY
1048867,COMMUNITY BK SYS,NY,2007,1,4697502,"PRICEWATERHOUSE COOPERS, LLP",NY
1048867,COMMUNITY BK SYS,NY,2008,1,5174570,"PRICEWATERHOUSE COOPERS, LLP",NY
1048867,COMMUNITY BK SYS,NY,2009,1,5402813,PRICE WATERHOUSE COOPERS LLP,NY
1048867,COMMUNITY BK SYS,NY,2010,1,5444506,"PRICE WATERHOUSE COOPERS, LLP",NY
1048867,COMMUNITY BK SYS,NY,2011,1,6488275,PRICE WATERHOUSE COOPER,NY
1048867,COMMUNITY BK SYS,NY,2012,1,7496800,PRICE WATERHOUSE COOPER,NY
1048867,COMMUNITY BK SYS,NY,2013,1,7095864,PRICEWATERHOUSECOOPERS LLP,NY
1048867,COMMUNITY BK SYS,NY,2014,1,7489440,PRICEWATERHOUSE COOPERS LLP,NY
1048867,COMMUNITY BK SYS,NY,2015,1,8552669,PricewaterhouseCoopers LLP,NY
1048894,FIRST OF LONG ISLAND CORP,NY,2005,1,944156,CROWE CHIZEK AND COMPANY LLC,NJ
1048894,FIRST OF LONG ISLAND CORP,NY,2006,1,954166,CROWE CHIZEK AND COMPANY LLC,NJ
1048894,FIRST OF LONG ISLAND CORP,NY,2007,1,1069019,CROWE CHIZEK AND COMPANY LLC,NJ
1048894,FIRST OF LONG ISLAND CORP,NY,2008,1,1261609,CROWE HORWATH LLP,NJ
1048894,FIRST OF LONG ISLAND CORP,NY,2009,1,1675169,CROWE HORWATH LLP,NJ
1048894,FIRST OF LONG ISLAND CORP,NY,2010,1,1711023,CROWE HARWATH LLP,NJ
1048894,FIRST OF LONG ISLAND CORP,NY,2011,1,2022407,CROWE HORWATH LLP,NJ
1048894,FIRST OF LONG ISLAND CORP,NY,2012,1,2108290,CROWE HORWATH LLP,NJ
1048894,FIRST OF LONG ISLAND CORP,NY,2013,1,2399892,"CROWE HORWATH, LLP",NY
1048894,FIRST OF LONG ISLAND CORP,NY,2014,1,2721494,"CROWE HORWATH, LLP",NY
1048894,FIRST OF LONG ISLAND CORP,NY,2015,1,3130343,"Crowe Horwath, LLP",NY
1048997,SMITHTOWN BC,NY,2005,1,878282,"CROWE CHIZEK & CO., LLC",IL
1048997,SMITHTOWN BC,NY,2006,1,1048224,CROWE CHIZEK & CO.,NJ
1048997,SMITHTOWN BC,NY,2007,1,1121149,CROWE CHIZEK & CO. LLC,NJ
1048997,SMITHTOWN BC,NY,2008,1,1865390,CROWE HORWATH LLP,NJ
1048997,SMITHTOWN BC,NY,2009,1,2634930,CROWE HORWATH LLP,NJ
1049341,COMMERCE BSHRS,MO,2005,1,13900459,KPMG LLP,MO
1049341,COMMERCE BSHRS,MO,2006,1,15240507,"KPMG, LLP",MO
1049341,COMMERCE BSHRS,MO,2007,1,16212371,"KPMG, LLP",MO
1049341,COMMERCE BSHRS,MO,2008,1,17545887,KPMG LLP,MO
1049341,COMMERCE BSHRS,MO,2009,1,18147945,KPMG LLP,MO
1049341,COMMERCE BSHRS,MO,2010,1,18520044,"KPMG, LLP",MO
1049341,COMMERCE BSHRS,MO,2011,1,20663043,KPMG,MO
1049341,COMMERCE BSHRS,MO,2012,1,22176815,"KPMG, LLP",MO
1049341,COMMERCE BSHRS,MO,2013,1,23081892,KPMG LLP,MO
1049341,COMMERCE BSHRS,MO,2014,1,24015123,KPMG LLP,MO
1049341,COMMERCE BSHRS,MO,2015,1,24625092,KPMG LLP,MO
1049828,UMB FC,MO,2005,1,8247790,"DELOITTE & TOUCHE, LLP",MO
1049828,UMB FC,MO,2006,1,8915614,DELOITTE & TOUCHE LLP,MO
1049828,UMB FC,MO,2007,1,9342959,DELOITTE & TOUCHE LLP,MO
1049828,UMB FC,MO,2008,1,10971391,DELOITTE.,MO
1049828,UMB FC,MO,2009,1,11663356,DELOITTE & TOUCHE LLP,MO
1049828,UMB FC,MO,2010,1,12404932,DELOITTE & TOUCHE LLP,MO
1049828,UMB FC,MO,2011,1,13541398,DELLOITTE & TOUCHE LLP,MO
1049828,UMB FC,MO,2012,1,14927196,DELOITTE & TOUCHE LLP,MO
1049828,UMB FC,MO,2013,1,16911852,DELOITTE & TOUCHE LLP,MO
1049828,UMB FC,MO,2014,1,17500960,KPMG LLC,MO
1049828,UMB FC,MO,2015,1,19094245,KPMG LLP,MO
1050600,GOLD BC,KS,2005,1,4179144,KPMG,MO
1050646,FIRST YORK BC,NE,2005,0,539348,"DOHMAN, AKERLUND & EDDY, LLP",NE
1050646,FIRST YORK BC,NE,2006,0,586175,"DOHMAN, AKERLUND & EDDY, LLP",NE
1050646,FIRST YORK BC,NE,2007,0,640796,"DOHMAN, AKERLUND & EDDY LLC",NE
1050646,FIRST YORK BC,NE,2008,0,759933,"DOHMAN, AKERLUND & EDDY LLC",NE
1050646,FIRST YORK BC,NE,2009,0,860465,"DOHMAN, AKERLUND & EDDY LLC",NE
1050646,FIRST YORK BC,NE,2010,0,940727,"DOHMAN, AKERLUND & EDDY, LLC",NE
1050646,FIRST YORK BC,NE,2011,0,1118705,"DOHMNA, AKERLUND & EDDY, LLC",NE
1050646,FIRST YORK BC,NE,2012,0,1324528,"DOHMAN, AKERLUND & EDDY, LLC",NE
1050646,FIRST YORK BC,NE,2013,0,1309690,"DOHMAN, AKERLUND & EDDY, LLC",NE
1050646,FIRST YORK BC,NE,2014,0,1394551,"DOHMAN, AKERLUND AND EDDY, LLC",NE
1050646,FIRST YORK BC,NE,2015,0,1448789,"Dohman, Akerlund and Eddy, LLC",NE
1050712,VALLEY VIEW BSHRS,KS,2005,0,2466666,KPMG,MO
1050712,VALLEY VIEW BSHRS,KS,2006,0,2486215,KPMG,MO
1050712,VALLEY VIEW BSHRS,KS,2007,0,2822501,KPMG,MO
1050712,VALLEY VIEW BSHRS,KS,2008,0,3024688,KPMG LLC,MO
1050712,VALLEY VIEW BSHRS,KS,2009,0,3248099,KPMG,MO
1050712,VALLEY VIEW BSHRS,KS,2010,0,3235293,KPMG,MO
1050712,VALLEY VIEW BSHRS,KS,2011,0,3251534,KPMG,MO
1050712,VALLEY VIEW BSHRS,KS,2012,0,3221255,"KPMG, LLP",MO
1050712,VALLEY VIEW BSHRS,KS,2013,0,3144449,BKD CPAS & ADVISORS,MO
1050712,VALLEY VIEW BSHRS,KS,2014,0,3178032,BKD LLP,MO
1050712,VALLEY VIEW BSHRS,KS,2015,0,3194727,BKD LLP,MO
1052220,AMERICAN BC,OK,2005,0,495496,"FINLEY & COOK, PLLC",OK
1052220,AMERICAN BC,OK,2006,0,523067,"FINLEY & COOK, PLLC",OK
1052220,AMERICAN BC,OK,2007,0,570502,"FINLEY & COOK, PLLC",OK
1052220,AMERICAN BC,OK,2008,0,650757,"FINLEY & COOK, PLLC",OK
1052220,AMERICAN BC,OK,2009,0,677438,"FINLEY & COOK, PLLC",OK
1052220,AMERICAN BC,OK,2010,0,691942,"FINLEY & COOK, PLLC",OK
1052220,AMERICAN BC,OK,2011,0,752552,FINLEY & COOK,OK
1052220,AMERICAN BC,OK,2012,0,973775,"FINLEY & COOK, CPAS",OK
1052220,AMERICAN BC,OK,2013,0,1000668,"FINLEY & COOK, PLLC",OK
1052220,AMERICAN BC,OK,2014,0,1028083,"FINLEY AND COOK, PLLC",OK
1052220,AMERICAN BC,OK,2015,0,1075114,"Finley & Cook, PLLC",OK
1052378,HNB CORP,KS,2005,0,836117,"BKD, LLP",OK
1052378,HNB CORP,KS,2006,0,883703,"BKD, LLP",OK
1052378,HNB CORP,KS,2007,0,821051,"BKD, LLP",OK
1052378,HNB CORP,KS,2008,0,749162,BKD,OK
1052378,HNB CORP,KS,2009,0,651045,BKD,OK
1053272,PINNACLE BC,NE,2005,0,3971468,"BKD, LLP",NE
1053272,PINNACLE BC,NE,2006,0,4390840,"BKD, LLP",NE
1053272,PINNACLE BC,NE,2007,0,4669666,"BKD, LLP",NE
1053272,PINNACLE BC,NE,2008,0,5162792,"BKD, LLP",NE
1053272,PINNACLE BC,NE,2009,0,5488663,"BKD, LLP",NE
1053272,PINNACLE BC,NE,2010,0,6040393,"BKD, LLP",NE
1053272,PINNACLE BC,NE,2011,0,6474925,"BKD, LLP",NE
1053272,PINNACLE BC,NE,2012,0,7340268,"BKD, LLP",NE
1053272,PINNACLE BC,NE,2013,0,7661253,"BKD, LLP",NE
1053272,PINNACLE BC,NE,2014,0,8084758,"BKD, LLP",NE
1053272,PINNACLE BC,NE,2015,0,9337686,"BKD, LLP",NE
1053496,CCB CORP,MO,2005,0,592714,"BKD, LLP",MO
1053496,CCB FNCL CORP,MO,2006,0,614153,"BKD, LLP",MO
1053496,CCB FNCL CORP,MO,2007,0,645585,"BKD, LLP",MO
1053496,CCB FNCL CORP,MO,2008,0,777810,"BKD, LLC",MO
1053496,CCB FNCL CORP,MO,2009,0,952261,"BKD, LLP",MO
1053496,CCB FNCL CORP,MO,2010,0,973457,"BKD, LLP",MO
1053496,CCB FNCL CORP,MO,2011,0,1053652,"BKD, LLP",MO
1053496,CCB FNCL CORP,MO,2012,0,1206744,"BKD, LLP",MO
1053496,CCB FNCL CORP,MO,2013,0,1238703,"BKD, LLP",MO
1053496,CCB FNCL CORP,MO,2014,0,1289132,"BKD, LLP",MO
1053496,CCB FNCL CORP,MO,2015,0,1356191,"BKD, LLP",MO
1053580,FARMERS & MRCH INV,NE,2005,0,1371576,KPMG LLP,NE
1053580,FARMERS & MRCH INV,NE,2006,0,1589704,KPMG LLP,NE
1053580,FARMERS & MRCH INV,NE,2007,0,1731968,KPGM,NE
1053580,FARMERS & MRCH INV,NE,2008,0,2486772,"KPMG, LLP",NE
1053580,FARMERS & MRCH INV,NE,2009,0,2624354,KPMG,NE
1053580,FARMERS & MRCH INV,NE,2010,0,2508159,KPMG,NE
1053580,FARMERS & MRCH INV,NE,2011,0,2542255,KPMG,IA
1053580,FARMERS & MRCH INV,NE,2012,0,2722293,"KPMG, LLP",IA
1053580,FARMERS & MRCH INV,NE,2013,0,2915224,"KPMG, LLP",IA
1053580,FARMERS & MRCH INV,NE,2014,0,3085249,"KPMG, LLP",IA
1053580,FARMERS & MRCH INV,NE,2015,0,3397868,KPMG,MO
1054514,LANDRUM CO,MO,2005,0,1074885,"WILLIAMS KEEPERS, LLC",MO
1054514,LANDRUM CO,MO,2006,0,1215833,WILLIAMS KEEPERS LLC,MO
1054514,LANDRUM CO,MO,2007,0,1281161,"WILLIAMS-KEEPERS, LLC",MO
1054514,LANDRUM CO,MO,2008,0,1337535,WILLIAMS-KEEPERS LLC,MO
1054514,LANDRUM CO,MO,2009,0,1466805,WILLIAMS KEEPERS LLC,MO
1054514,LANDRUM CO,MO,2010,0,1490218,WILLIAMS KEEPERS LLC,MO
1054514,LANDRUM CO,MO,2011,0,1677722,WILLIAMS KEEPERS LLC,MO
1054514,LANDRUM CO,MO,2012,0,1753482,"WILLIAMS-KEEPERS, LLC",MO
1054514,LANDRUM CO,MO,2013,0,1929925,"WILLIAMS-KEEPERS, LLC",MO
1054514,LANDRUM CO,MO,2014,0,2156350,"WILLIAMS KEEPERS, LLC",MO
1054514,LANDRUM CO,MO,2015,0,2427325,Williams Keepers,MO
1054813,WASHINGTON INV CO,CO,2011,0,532090,FORTNER BAYENS LEVKULICH & GARRISON,CO
1055007,CITYWIDE BKS CO,CO,2005,0,804898,"FORTNER, BAYNES, LEVKULICH AND CO.",CO
1055007,CITYWIDE BKS CO,CO,2006,0,933053,"FORTNER, BAYENS, LEVKULICH & CO., PC",CO
1055007,CITYWIDE BKS CO,CO,2007,0,957342,"FORTNER, BAYENS, LEVKULICH & CO., P.C.",CO
1055007,CITYWIDE BKS CO,CO,2008,0,856221,FORTNER BAYENS LEVKULICH & CO,CO
1055007,CITYWIDE BKS CO,CO,2009,0,969748,"FORTNER, BAYENS, LEVKULICH & GARRISON, PC.",CO
1055007,CITYWIDE BKS CO,CO,2010,0,970862,"FORTNER, BAYENS, LEVKULICH & GARRISON, PC",CO
1055007,CITYWIDE BKS CO,CO,2011,0,996156,"FORTNER, BAYENS, LEVKULICH 7 GARRISON, PC",CO
1055007,CITYWIDE BKS CO,CO,2012,0,1113568,"FORTNER, BAYENS, LEVKULICH AND GARRISON, PC",CO
1055007,CITYWIDE BKS CO,CO,2013,0,1187630,"FORTNER, BAYENS, LEVKULICH & GARRISON, P.C.",CO
1055007,CITYWIDE BKS CO,CO,2014,0,1263360,"FORTNER, BAYENS, LEVKULICH GARRISON, PC",CO
1055007,CITYWIDE BKS CO,CO,2015,0,1336446,BKD CPAs and Advisors,CO
1055315,F&M BC,OK,2005,0,1194306,"MCGLADREY & PULLEN, LLP",TX
1055315,F&M BC,OK,2006,0,1235790,"MCGLADREY & PULLEN, LLP",TX
1055315,F&M BC,OK,2007,0,1250726,"MCGLADREY & PULLEN, LLP",TX
1055315,F&M BC,OK,2008,0,1356317,"MCGLADREY & PULLEN, LLP",TX
1055315,F&M BC,OK,2009,0,1496644,HOGANTAYLOR LLP,OK
1055315,F&M BC,OK,2010,0,1560395,PRICEWATERHOUSECOOPERS,TX
1055315,F&M BC,OK,2011,0,2020536,PRICEWATERHOUSECOOPERS,TX
1055315,F&M BC,OK,2012,0,2310624,PRICEWATERHOUSE COOPERS,TX
1055315,F&M BC,OK,2013,0,2567652,PRICEWATERHOUSECOOPERS,TX
1056161,TRINITY CAP CORP,NM,2005,1,1244016,MOSS-ADAMS LLP,NM
1056161,TRINITY CAP CORP,NM,2006,1,1359279,"MOSS ADAMS, LLP",NM
1056161,TRINITY CAP CORP,NM,2007,1,1379723,MOSS ADAMS LLP,NM
1056161,TRINITY CAP CORP,NM,2008,1,1417727,"MOSS ADAMS, LLP",NM
1056161,TRINITY CAP CORP,NM,2009,1,1676741,MOSS ADMAS LLC,NM
1056161,TRINITY CAP CORP,NM,2010,1,1556528,"MOSS ADAMS, LLC",NM
1056161,TRINITY CAP CORP,NM,2011,1,1484179,MOSS ADAMS LLP,NM
1056161,TRINITY CAP CORP,NM,2012,1,1544912,"CROWE HORWATH, LLP",TX
1056161,TRINITY CAP CORP,NM,2013,1,1550020,CROWE HORWATH LLP,TX
1056161,TRINITY CAP CORP,NM,2014,1,1446206,Crowe Howath LLP,CA
1056161,TRINITY CAP CORP,NM,2015,1,1398985,Crowe Horwath LLP,CA
1057702,PEOPLES,CO,2005,0,647864,"GUSTAFSON, CRANDALL & CHRISTENSEN, INC.",CO
1057702,PEOPLES,CO,2006,0,651465,GUSTAFSON CRANDALL & CHRISTENSEN,CO
1058165,MORRILL BSHRS,KS,2005,0,574494,"MCGLADREY & PULLEN, LLP",MO
1058165,MORRILL BSHRS,KS,2006,0,601616,"MCGLADREY & PULLEN, LLP",MO
1058165,MORRILL BSHRS,KS,2007,0,615285,"MCGLADREY & PULLEN, LLP",MO
1058165,MORRILL BSHRS,KS,2008,0,702571,"MCGLADREY & PULLEN, LLP",MO
1058165,MORRILL BSHRS,KS,2009,0,792242,"BKD, LLP",MO
1058165,MORRILL BSHRS,KS,2010,0,875337,"BKD, LLP",MO
1058165,MORRILL BSHRS,KS,2011,0,655344,"BKD, LLP",MO
1058165,MORRILL BSHRS,KS,2012,0,755957,"BKD, LLP",MO
1058398,DURANT BC,OK,2005,0,1553863,LISLE COMPTON,OK
1058398,DURANT BC,OK,2006,0,1660778,"BKD, LLP",OK
1058398,DURANT BC,OK,2007,0,1843000,"BKD, LLP",OK
1058398,DURANT BC,OK,2008,0,2041274,"BKD, LLP",OK
1058398,DURANT BC,OK,2009,0,2239384,"BKD, LLP",OK
1058398,DURANT BC,OK,2010,0,2109319,"BKD, LLP",OK
1058398,DURANT BC,OK,2011,0,2103202,"BKD, LLP",OK
1058398,DURANT BC,OK,2012,0,2272807,"BKD, LLP",OK
1058398,DURANT BC,OK,2013,0,2412895,"BKD, LLP",OK
1058398,DURANT BC,OK,2014,0,2565016,"BKD, LLP",OK
1058398,DURANT BC,OK,2015,0,3161259,"BKD, LLP",OK
1058594,COPPERMARK BSHRS,OK,2005,0,826647,LISLE COMPTON,OK
1058594,COPPERMARK BSHRS,OK,2006,0,906363,BKD LLP,OK
1058594,COPPERMARK BSHRS,OK,2007,0,988987,"BKD, LLC",OK
1058594,COPPERMARK BSHRS,OK,2008,0,1064113,"BKD,LLC",OK
1058594,COPPERMARK BSHRS,OK,2009,0,1140797,"BKD, LLC",OK
1058594,COPPERMARK BSHRS,OK,2010,0,1225031,"BKD, LLC",OK
1058594,COPPERMARK BSHRS,OK,2011,0,1263036,"BKD, LLC",OK
1058594,COPPERMARK BSHRS,OK,2012,0,1317333,"BKD, LLC",OK
1059715,AMERICAN NAT CORP,NE,2005,0,1539567,BKD LLP,NE
1059715,AMERICAN NAT CORP,NE,2006,0,1595454,BKD LLP,NE
1059715,AMERICAN NAT CORP,NE,2007,0,1635054,BKD LLP,NE
1059715,AMERICAN NAT CORP,NE,2008,0,1780182,"BKD, LLP",NE
1059715,AMERICAN NAT CORP,NE,2009,0,1657638,"KPMG, LLP",NE
1059715,AMERICAN NAT CORP,NE,2010,0,1690209,KPMG,NE
1059715,AMERICAN NAT CORP,NE,2011,0,1930276,KPMG,NE
1059715,AMERICAN NAT CORP,NE,2012,0,2475958,"KPMG, LLP",NE
1059715,AMERICAN NAT CORP,NE,2013,0,2575628,KPMG. LLP,NE
1059715,AMERICAN NAT CORP,NE,2014,0,2718647,"BKD, LLP",NE
1059715,AMERICAN NAT CORP,NE,2015,0,2962197,"BKD, LLP",NE
1060328,COBIZ,CO,2005,1,1933056,DELOITTE & TOUCHE,CO
1060328,COBIZ,CO,2006,1,2112423,"DELLOITTE & TOUCHE, LLLP",CO
1060328,COBIZ FNCL,CO,2007,1,2391012,DELOITTE & TOUCHE LLLP,CO
1060328,COBIZ FNCL,CO,2008,1,2684275,DELOITTE & TOUCHE LLLP,CO
1060328,COBIZ FNCL,CO,2009,1,2466015,DELOITTE & TOUCHE LLP,CO
1060328,COBIZ FNCL,CO,2010,1,2395088,DELOITTE & TOUCHE LLP,CO
1060328,COBIZ FNCL,CO,2011,1,2423504,DELOITTE & TOUCHE LLP,CO
1060328,COBIZ FNCL,CO,2012,1,2653641,CROWE HORWATH LLP,CA
1060328,COBIZ FNCL,CO,2013,1,2800691,CROWE HORWATH LLP,CA
1060328,COBIZ FNCL,CO,2014,1,3062166,CROWE HORWATH LLP,CA
1060328,COBIZ FNCL,CO,2015,1,3351767,Crowe Horwath LLP,CA
1060355,GREAT PLAINS BSHRS,OK,2014,0,637202,"FINLEY AND COOK, CERTIFIED PUBLIC ACCOUNTANT",OK
1060627,FIRSTBANK HC,CO,2005,0,7245166,ERNST & YOUNG LLP,CO
1060627,FIRSTBANK HC,CO,2006,0,7842966,ERNST & YOUNG,CO
1060627,FIRSTBANK HC,CO,2007,0,8690219,ERNST & YOUNG,CO
1060627,FIRSTBANK HC,CO,2008,0,9278304,ERNST & YOUNG,CO
1060627,FIRSTBANK HC,CO,2009,0,10129147,ERNST & YOUNG,CO
1060627,FIRSTBANK HC,CO,2010,0,10562472,ERNST & YOUNG,CO
1060627,FIRSTBANK HC,CO,2011,0,11626297,ERNST & YOUNG,CO
1060627,FIRSTBANK HC,CO,2012,0,12874974,ERNST & YOUNG,CO
1060627,FIRSTBANK HC,CO,2013,0,13384848,ERNST & YOUNG,CO
1060627,FIRSTBANK HC,CO,2014,0,14542268,ERNST AND YOUNG,CO
1060627,FIRSTBANK HC,CO,2015,0,15553681,Ernst & Young,CO
1061679,ALPINE BK OF CO,CO,2005,0,1610624,"DALBY, WENDLAND AND CO., P.C.",CO
1061679,ALPINE BK OF CO,CO,2006,0,2015486,"DALBY, WENDLAND AND CO., P.C.",CO
1061679,ALPINE BK OF CO,CO,2007,0,2394384,"DALBY, WENDLAND & CO., P.C.",CO
1061679,ALPINE BK OF CO,CO,2008,0,2688201,"DALBY, WENDLAND, & CO",CO
1061679,ALPINE BK OF CO,CO,2009,0,2672050,"DALBY, WENDLAND & CO",CO
1061679,ALPINE BK OF CO,CO,2010,0,2379756,"DALBY, WENDLAND & CO",CO
1061679,ALPINE BK OF CO,CO,2011,0,2264014,DALBY WENDLAND & CO.,CO
1061679,ALPINE BK OF CO,CO,2012,0,2405075,DALBY WENDLAND & CO.,CO
1061679,ALPINE BK OF CO,CO,2013,0,2327105,DALBY WENDLAND & CO.,CO
1061679,ALPINE BK OF CO,CO,2014,0,2451605,DALBY WENDLAND AND CO.,CO
1061679,ALPINE BK OF CO,CO,2015,0,2744250,Dalby Wendland and Co.,CO
1062621,SOUTHWEST BC,OK,2005,1,2099685,ERNST & YOUNG LLP,OK
1062621,SOUTHWEST BC,OK,2006,1,2170697,ERNST & YOUNG,OK
1062621,SOUTHWEST BC,OK,2007,1,2563786,"ERNST & YOUNG, LLP",OK
1062621,SOUTHWEST BC,OK,2008,1,2879762,ERNST & YOUNG LLP,OK
1062621,SOUTHWEST BC,OK,2009,1,3108291,ERNST & YOUNG LLP,OK
1062621,SOUTHWEST BC,OK,2010,1,2820541,ERNST & YOUNG LLP,OK
1062621,SOUTHWEST BC,OK,2011,1,2382873,ERNST & YOUNG LLP,OK
1062621,SOUTHWEST BC,OK,2012,1,2122255,ERNST & YOUNG LLP,OK
1062621,SOUTHWEST BC,OK,2013,1,1981423,ERNST & YOUNG,OK
1062621,SOUTHWEST BC,OK,2014,1,1942034,ERNST AND YOUNG LLP,OK
1062621,SOUTHWEST BC,OK,2015,1,2357022,BKD LLP,OK
1062649,UNITED BC OF WY,WY,2005,0,1185529,DELOITTE & TOUCHE LLP,UT
1062649,UNITED BC OF WY,WY,2006,0,1424108,DELOITTE & TOUCHE LLP,UT
1062649,UNITED BC OF WY,WY,2007,0,1697872,DELOITTE & TOUCHE LLP,UT
1063262,FIRST OLATHE BSHRS,KS,2005,0,1386651,"MCGLADREY & PULLEN, LLP",MO
1063262,FIRST OLATHE BSHRS,KS,2006,0,1440245,"MCGLADREY & PULLEN, LLP",MO
1063262,FIRST OLATHE BSHRS,KS,2007,0,1621483,"MCGLADREY & PULLEN, LLP",MO
1063262,FIRST OLATHE BSHRS,KS,2008,0,1796159,"BKD, LLP",MO
1063262,FIRST OLATHE BSHRS,KS,2009,0,1602888,"BKD, LLP",MO
1063262,FIRST OLATHE BSHRS,KS,2010,0,1116740,"BKD, LLP",MO
1063262,FIRST OLATHE BSHRS,KS,2011,0,459170,"BKD, LLP",MO
1064278,INTRUST FC,KS,2005,1,3085909,KPMG LLP,MO
1064278,INTRUST FC,KS,2006,1,3323803,"BKD, LLP",MO
1064278,INTRUST FC,KS,2007,1,3473539,"BKD, LLP",MO
1064278,INTRUST FC,KS,2008,1,3492400,"BKD, LLP",MO
1064278,INTRUST FC,KS,2009,1,3704904,"BKD, LLP",MO
1064278,INTRUST FC,KS,2010,1,3716218,"BKD, LLP",MO
1064278,INTRUST FC,KS,2011,1,4077492,"BKD, LLP",KS
1064278,INTRUST FC,KS,2012,1,4331755,"BKD, LLP",KS
1064278,INTRUST FC,KS,2013,1,4376678,"BKD, LLP",KS
1064278,INTRUST FC,KS,2014,1,4962069,"BKD, LLP",KS
1064278,INTRUST FC,KS,2015,1,4431618,"BKD, LLP",KS
1064728,FIRST FIDELITY BC,OK,2005,0,769391,BKD,OK
1064728,FIRST FIDELITY BC,OK,2006,0,880703,BKD,OK
1064728,FIRST FIDELITY BC,OK,2007,0,1056410,BKD,OK
1064728,FIRST FIDELITY BC,OK,2008,0,1136982,"BKD, LLC",OK
1064728,FIRST FIDELITY BC,OK,2009,0,1064699,"BKD, LLC",OK
1064728,FIRST FIDELITY BC,OK,2010,0,1132154,"BKD, LLP",OK
1064728,FIRST FIDELITY BC,OK,2011,0,1142912,"BKD, LLP",OK
1064728,FIRST FIDELITY BC,OK,2012,0,1195153,"BKD, LLP",OK
1064728,FIRST FIDELITY BC,OK,2013,0,1376409,"BKD, LLP",OK
1064728,FIRST FIDELITY BC,OK,2014,0,1376385,"BKD, LLP",OK
1064728,FIRST FIDELITY BC,OK,2015,0,1391909,"BKD, LLP",OK
1065378,FIRST NAT BSHRS,KS,2005,0,337673,"FORTNER, BAYENS. LEVKULICH & CO",CO
1065378,FIRST NAT BSHRS,KS,2006,0,366490,"FORTNER, BAYENS, LEVKULICH AND CO.",CO
1065378,FIRST NAT BSHRS,KS,2007,0,374878,"FORTNER, BAYENS, LEVKULICH & CO",CO
1065378,FIRST NAT BSHRS,KS,2008,0,344812,"FORTNER, BAYENS, LEVKULICH AND CO.",CO
1065378,FIRST NAT BSHRS,KS,2009,0,287882,"FORTNER, BAYENS, LEVKULICH & CO",CO
1065378,FIRST NAT BSHRS,KS,2010,0,239912,"FORTNER, BAYENS, LEVKULICH AND CO.",CO
1065378,FIRST NAT BSHRS,KS,2011,0,257523,"FORTNER, BAYENS, LEVKULICH & GARRISON",CO
1066209,LAURITZEN CORP,NE,2005,0,1219398,DELOITTE & TOUCHE,NE
1066209,LAURITZEN CORP,NE,2006,0,1228052,DELOITTE & TOUCHE LLP,NE
1066209,LAURITZEN CORP,NE,2007,0,1309043,DELOITTE & TOUCHE LLP,NE
1066209,LAURITZEN CORP,NE,2008,0,1437868,DELOITTE & TOUCHE LLP,NE
1066209,LAURITZEN CORP,NE,2009,0,1365632,DELOITTE & TOUCHE LLP,NE
1066209,LAURITZEN CORP,NE,2010,0,1526165,DELOITTE & TOUCHE LLP,NE
1066209,LAURITZEN CORP,NE,2011,0,1592575,DELOITTE & TOUCHE,NE
1066209,LAURITZEN CORP,NE,2012,0,1715812,DELOITTE & TOUCHE LLP,NE
1066209,LAURITZEN CORP,NE,2013,0,1832705,DELOITTE & TOUCHE,NE
1066209,LAURITZEN CORP,NE,2014,0,1960650,DELOITTE TOUCHE,NE
1066209,LAURITZEN CORP,NE,2015,0,1119622,Deloitte and Touche,NE
1066713,SUNFLOWER BKS,KS,2005,0,1302568,"ALLEN, GIBBS, AND HOULIK, L.C.",KS
